Frame,Predict
10,c
11,y1
12,c
13,c
14,t
17,2
18,d
19,1
20,1
21,d
22,d
23,d
24,d
25,d
26,d
27,1
28,1
29,d
30,d
31,d
32,d
33,1
34,1
35,d
36,1
37,d
38,d
39,1
40,1
41,1
42,d
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,d
57,d
