Frame,Predict
21,a
22,g
23,a
24,a
25,a
26,a
27,a
28,a
29,a
30,g
31,a
32,a
33,a
34,a
35,a
36,a
37,a
38,a
39,a
40,a
41,g
42,a
43,a
44,a
45,a
46,a
47,g
48,a
49,a
50,a
51,g
52,g
53,a
54,a
55,a
56,a
59,a
60,g
61,g
62,g
63,a
64,a
65,g
66,g
67,g
68,g
69,g
71,g
72,g
73,a
74,a
75,a
76,a
77,a
78,g
79,a
80,a
81,a
82,a
83,a
84,a
85,a
86,a
87,a
88,a
89,a
90,a
91,a
92,a
93,a
94,a
95,a
96,a
